qa_type,temperature,question1,question2,similarity
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.4381323
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.6656841
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.43263236
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.25160396
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the main industry segment of air freight and logistics companies?,0.6862951
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the definition of revenue ton kilometers (RTK)?,0.23657008
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the definition of load factor?,0.16628438
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,How do air freight emissions contribute to climate change?,0.35697675
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.20254138
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the entity's average refrigerant emissions rate?,0.24327219
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.36435163
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.20388997
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.21520126
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.2937454
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.17075315
multi_hop,1,What is the Oil and Gas - Midstream industry primarily involved in?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.29791504
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.59349644
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.47496817
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,What is the main industry segment of air freight and logistics companies?,0.48626947
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,What is the definition of revenue ton kilometers (RTK)?,0.17786714
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,What is the definition of load factor?,0.10046582
multi_hop,1,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,How do air freight emissions contribute to climate change?,0.63634354
